id,keywords
22500,"[{'id': 2483, 'name': 'nudity'}, {'id': 3469, 'name': 'utopia'}, {'id': 4278, 'name': 'invasion'}, {'id': 9887, 'name': 'surrealism'}, {'id': 14544, 'name': 'robot'}, {'id': 34117, 'name': 'cult film'}]"
643,"[{'id': 1816, 'name': 'staircase'}, {'id': 3231, 'name': 'russian revolution 1905'}, {'id': 3232, 'name': 'odessa'}, {'id': 3234, 'name': 'baby carriage'}, {'id': 4210, 'name': 'panic'}, {'id': 14819, 'name': 'violence'}, {'id': 14837, 'name': 'rage'}, {'id': 41599, 'name': 'sailor'}, {'id': 154802, 'name': 'silent film'}, {'id': 162845, 'name': 'revolt'}, {'id': 186004, 'name': 'imperial russia'}, {'id': 205585, 'name': 'insubordination'}, {'id': 208568, 'name': 'port city'}]"
31023,"[{'id': 1755, 'name': 'fascism'}, {'id': 2109, 'name': 'communist'}, {'id': 3569, 'name': 'latin'}, {'id': 5509, 'name': 'spanish civil war'}, {'id': 6054, 'name': 'friendship'}, {'id': 8778, 'name': 'atheist'}, {'id': 10508, 'name': 'teacher'}, {'id': 10683, 'name': 'coming of age'}, {'id': 156096, 'name': 'butterfly'}]"
47439,"[{'id': 9552, 'name': 'baron'}, {'id': 157955, 'name': 'childhood'}]"
28050,"[{'id': 11039, 'name': 'giallo'}, {'id': 12339, 'name': 'slasher'}, {'id': 155049, 'name': 'wedding dress'}]"
11822,"[{'id': 572, 'name': 'sex'}, {'id': 3190, 'name': 'menage a trois'}, {'id': 5919, 'name': 'necrophilia'}, {'id': 14534, 'name': 'relationship'}]"
1050,"[{'id': 791, 'name': 'mentally disabled'}, {'id': 941, 'name': 'tradition'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1879, 'name': 'shower'}, {'id': 2384, 'name': 'modernity'}, {'id': 3131, 'name': 'modern society'}, {'id': 4183, 'name': 'wife'}, {'id': 4480, 'name': 'business man'}, {'id': 4652, 'name': 'bath house'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 33683, 'name': 'beijing'}, {'id': 164920, 'name': 'opera singer'}]"
12599,"[{'id': 2646, 'name': 'bird'}, {'id': 4295, 'name': 'collector'}, {'id': 6211, 'name': 'fighter'}, {'id': 12965, 'name': 'duel'}, {'id': 18330, 'name': 'nature'}, {'id': 210024, 'name': 'anime'}]"
33828,[]
24167,"[{'id': 588, 'name': 'rome'}, {'id': 1956, 'name': 'world war ii'}]"
29263,"[{'id': 1992, 'name': 'professor'}, {'id': 3096, 'name': 'book'}, {'id': 10596, 'name': 'argentina'}, {'id': 10873, 'name': 'school'}, {'id': 10909, 'name': 'lawyer'}, {'id': 10941, 'name': 'disappearance'}, {'id': 41525, 'name': 'high school teacher'}, {'id': 162365, 'name': 'military'}, {'id': 167942, 'name': 'screaming'}, {'id': 228163, 'name': 'adopted daughter'}, {'id': 228164, 'name': 'torture victim'}]"
46754,"[{'id': 187056, 'name': 'woman director'}]"
11830,"[{'id': 4129, 'name': 'widow'}, {'id': 10637, 'name': 'food'}, {'id': 155497, 'name': 'truck driver'}, {'id': 160488, 'name': 'hoodlum'}, {'id': 193046, 'name': 'noodle'}]"
10401,"[{'id': 90, 'name': 'paris'}, {'id': 236, 'name': 'suicide'}, {'id': 254, 'name': 'france'}, {'id': 395, 'name': 'gambling'}, {'id': 3450, 'name': 'bridge'}, {'id': 4728, 'name': 'knife'}, {'id': 5771, 'name': 'seine'}, {'id': 8818, 'name': 'glucksspiel'}, {'id': 18106, 'name': 'knife throwing'}]"
28043,"[{'id': 9706, 'name': 'anthology'}]"
8420,"[{'id': 2087, 'name': 'lolita'}, {'id': 2393, 'name': 'adoption'}, {'id': 8080, 'name': 'saint tropez'}]"
2211,"[{'id': 220, 'name': 'berlin'}, {'id': 2606, 'name': 'jew'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 9833, 'name': 'lesbian relationship'}, {'id': 10180, 'name': 'homosexuality'}, {'id': 34215, 'name': 'lesbian interest'}]"
46991,[]
10643,"[{'id': 233, 'name': 'japan'}, {'id': 1299, 'name': 'monster'}, {'id': 3243, 'name': 'flying saucer'}, {'id': 7671, 'name': 'godzilla'}, {'id': 14828, 'name': 'city'}, {'id': 161791, 'name': 'kaiju'}]"
1698,"[{'id': 156096, 'name': 'butterfly'}, {'id': 157890, 'name': 'dissection'}, {'id': 163128, 'name': 'scalpel'}, {'id': 187677, 'name': 'medical school'}]"
80713,"[{'id': 9713, 'name': 'friends'}, {'id': 10226, 'name': 'neighbor'}, {'id': 11612, 'name': 'hospital'}, {'id': 15162, 'name': 'dog'}, {'id': 33372, 'name': 'womanhood'}, {'id': 172399, 'name': 'thinness'}, {'id': 172742, 'name': 'christmas lights'}, {'id': 177077, 'name': 'rocking chair'}, {'id': 206887, 'name': 'seville'}]"
10434,"[{'id': 220, 'name': 'berlin'}, {'id': 290, 'name': 'angel'}, {'id': 5768, 'name': 'urban life'}, {'id': 9713, 'name': 'friends'}, {'id': 10084, 'name': 'rescue'}]"
38126,"[{'id': 1706, 'name': 'experiment'}, {'id': 181304, 'name': 'fly the insect'}]"
19204,"[{'id': 612, 'name': 'hotel'}, {'id': 1706, 'name': 'experiment'}, {'id': 6154, 'name': 'hell'}, {'id': 10292, 'name': 'gore'}, {'id': 10326, 'name': 'morgue'}, {'id': 10327, 'name': 'undead'}, {'id': 11221, 'name': 'blood'}, {'id': 12377, 'name': 'zombie'}, {'id': 14819, 'name': 'violence'}, {'id': 15032, 'name': 'gothic horror'}, {'id': 33505, 'name': 'gothic'}, {'id': 157512, 'name': 'mutilation'}, {'id': 162846, 'name': 'ghost'}, {'id': 164092, 'name': 'blindness'}, {'id': 189921, 'name': 'video nasty'}, {'id': 208580, 'name': 'acid'}, {'id': 210162, 'name': 'grim'}, {'id': 210163, 'name': 'dire'}, {'id': 215305, 'name': 'entrails'}]"
12207,"[{'id': 494, 'name': 'father son relationship'}, {'id': 779, 'name': 'martial arts'}, {'id': 797, 'name': 'showdown'}, {'id': 5572, 'name': 'fistfight'}, {'id': 6054, 'name': 'friendship'}, {'id': 12965, 'name': 'duel'}]"
16340,"[{'id': 90, 'name': 'paris'}, {'id': 3338, 'name': 'invention'}]"
10867,"[{'id': 293, 'name': 'female nudity'}, {'id': 629, 'name': 'sicily'}, {'id': 931, 'name': 'jealousy'}, {'id': 1956, 'name': 'world war ii'}, {'id': 4115, 'name': 'longing'}, {'id': 15049, 'name': 'sex trafficking'}, {'id': 15184, 'name': 'woman'}, {'id': 34038, 'name': 'intrigue'}, {'id': 156322, 'name': 'pretty woman'}]"
146,"[{'id': 334, 'name': 'flying'}, {'id': 779, 'name': 'martial arts'}, {'id': 2063, 'name': 'taskmaster'}, {'id': 4575, 'name': 'comb'}, {'id': 4809, 'name': 'tiger'}, {'id': 5293, 'name': 'desert thief'}, {'id': 14604, 'name': 'theft'}, {'id': 18432, 'name': 'female martial artist'}]"
25660,[]
77825,[]
47595,"[{'id': 596, 'name': 'adultery'}, {'id': 187056, 'name': 'woman director'}]"
10499,"[{'id': 836, 'name': 'resistance'}, {'id': 1772, 'name': 'german democratic republic'}]"
37949,[]
47943,"[{'id': 9937, 'name': 'suspense'}]"
58084,[]
48149,[]
51521,"[{'id': 15001, 'name': 'demon'}]"
843,"[{'id': 596, 'name': 'adultery'}, {'id': 725, 'name': 'lovesickness'}, {'id': 779, 'name': 'martial arts'}, {'id': 918, 'name': 'newspaper'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 2587, 'name': 'married couple'}, {'id': 2682, 'name': 'shanghai'}, {'id': 3595, 'name': 'deceived husband'}, {'id': 3691, 'name': 'forbidden love'}, {'id': 5809, 'name': 'marriage crisis'}, {'id': 7879, 'name': 'secret love'}, {'id': 10226, 'name': 'neighbor'}, {'id': 10818, 'name': 'author'}, {'id': 12354, 'name': 'hong kong'}, {'id': 34094, 'name': 'extramarital affair'}]"
12806,"[{'id': 237, 'name': 'gay'}, {'id': 658, 'name': 'sea'}, {'id': 1862, 'name': 'coming out'}, {'id': 2201, 'name': 'first time'}, {'id': 12392, 'name': 'best friend'}, {'id': 14714, 'name': 'summer vacation'}]"
10697,"[{'id': 1326, 'name': 'infidelity'}, {'id': 1332, 'name': 'cheating'}, {'id': 2419, 'name': 'staging'}, {'id': 4320, 'name': 'lover'}, {'id': 4326, 'name': 'theatre play'}, {'id': 6034, 'name': 'theatre milieu'}, {'id': 6274, 'name': 'learning and teaching'}, {'id': 6281, 'name': 'partnership'}, {'id': 14534, 'name': 'relationship'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 156455, 'name': 'unhappiness'}, {'id': 187056, 'name': 'woman director'}, {'id': 193547, 'name': 'teachers and students'}]"
82103,"[{'id': 128, 'name': 'love triangle'}]"
13889,[]
42148,"[{'id': 13059, 'name': 'prostitution'}, {'id': 14536, 'name': 'crime'}]"
44379,"[{'id': 187056, 'name': 'woman director'}]"
10991,"[{'id': 1262, 'name': 'mountain'}, {'id': 2802, 'name': 'mountain village'}, {'id': 6054, 'name': 'friendship'}, {'id': 10988, 'name': 'based on tv series'}, {'id': 11336, 'name': 'young boy'}, {'id': 11451, 'name': 'pokémon'}, {'id': 12392, 'name': 'best friend'}, {'id': 14955, 'name': 'fighting'}, {'id': 41645, 'name': 'based on video game'}, {'id': 201952, 'name': 'pikachu'}, {'id': 210024, 'name': 'anime'}]"
44069,"[{'id': 187056, 'name': 'woman director'}]"
13898,[]
38047,"[{'id': 10714, 'name': 'serial killer'}]"
8076,"[{'id': 8181, 'name': 'swimming pool'}]"
4973,"[{'id': 966, 'name': 'beach'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1647, 'name': 'sadness'}, {'id': 10941, 'name': 'disappearance'}]"
